Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode
ORD100855,04-10-2024,CUST1242,Vijay Shah,Male,40,Kolkata,East,Beauty & Personal Care,Shampoo,2,347,0.15,589.9,441.57,148.33,UPI
ORD100856,05-10-2024,CUST1030,Anjali Singh,Female,28,Hyderabad,South,Sports & Fitness,Cricket Bat,1,1530,0,1530,984.43,545.57,UPI
ORD100857,06-10-2024,CUST1107,Rohit Agarwal,Male,36,Kolkata,East,Home & Kitchen,Non-stick Pan,1,910,0,910,610.63,299.37,UPI
ORD100858,06-10-2024,CUST1305,Pooja Kapoor,Female,36,Chandigarh,North,Office Supplies,Whiteboard,5,1240,0,6200,4628.86,1571.14,Debit Card
ORD100859,06-10-2024,CUST1273,Nikhil Malhotra,Male,35,Bengaluru,South,Electronics,Bluetooth Speaker,2,2010,0,4020,2862.33,1157.67,Credit Card
ORD100860,06-10-2024,CUST1298,Deepak Agarwal,Male,43,Coimbatore,South,Clothing,Sports Shoes,1,2090,0.1,1881,1321.17,559.83,Cash on Delivery
ORD100861,06-10-2024,CUST1083,Anil Patel,Male,29,Bhubaneswar,East,Electronics,Laptop Stand,4,1380,0.05,5244,3387.22,1856.78,UPI
ORD100862,07-10-2024,CUST1342,Ashok Malhotra,Male,37,Hyderabad,South,Electronics,Wireless Mouse,3,630,0.1,1701,1347.04,353.96,UPI
ORD100863,07-10-2024,CUST1116,Nisha Kapoor,Female,34,Chandigarh,North,Sports & Fitness,Cricket Bat,3,1530,0.05,4360.5,2764,1596.5,Debit Card
ORD100864,07-10-2024,CUST1267,Pooja Kumar,Female,19,Pune,West,Beauty & Personal Care,Face Wash,2,252,0.15,428.4,373.48,54.92,Debit Card
ORD100865,10-10-2024,CUST1332,Sneha Agarwal,Female,35,Delhi,North,Clothing,Sports Shoes,3,2170,0,6510,4310.67,2199.33,Cash on Delivery
ORD100866,11-10-2024,CUST1116,Nisha Kapoor,Female,34,Chandigarh,North,Office Supplies,Whiteboard,4,1340,0.05,5092,3699.63,1392.37,Cash on Delivery
ORD100867,11-10-2024,CUST1150,Vikram Kapoor,Male,37,Kolkata,East,Clothing,Men's T-Shirt,3,516,0.1,1393.2,1048.6,344.6,UPI
ORD100868,12-10-2024,CUST1101,Nisha Shah,Female,30,Delhi,North,Electronics,Webcam,1,1730,0.05,1643.5,1241.1,402.4,UPI
ORD100869,13-10-2024,CUST1314,Kiran Mehta,Female,49,Jaipur,North,Office Supplies,Notebook Pack,1,208,0.05,197.6,147.76,49.84,Credit Card
ORD100870,13-10-2024,CUST1276,Nikhil Gupta,Male,37,Chandigarh,North,Electronics,Webcam,1,1870,0.2,1496,1336.2,159.8,UPI
ORD100871,15-10-2024,CUST1122,Bhavna Pillai,Female,50,Patna,East,Home & Kitchen,Non-stick Pan,2,890,0.05,1691,1204.52,486.48,Debit Card
ORD100872,15-10-2024,CUST1304,Vikram Shah,Male,34,Hyderabad,South,Office Supplies,Ballpoint Pen Set,1,148,0,148,114.29,33.71,Cash on Delivery
ORD100873,16-10-2024,CUST1207,Nisha Rao,Female,40,Hyderabad,South,Office Supplies,Desk Organizer,2,670,0,1340,978.81,361.19,UPI
ORD100874,17-10-2024,CUST1055,Kavita Iyer,Female,45,Bhubaneswar,East,Home & Kitchen,Storage Containers Set,1,620,0.15,527,478.58,48.42,Cash on Delivery
ORD100875,18-10-2024,CUST1021,Divya Rao,Female,32,Kolkata,East,Beauty & Personal Care,Face Wash,1,262,0,262,191.26,70.74,Credit Card
ORD100876,19-10-2024,CUST1004,Sandeep Agarwal,Male,32,Bengaluru,South,Electronics,Earbuds,1,2400,0.15,2040,1638.58,401.42,UPI
ORD100877,19-10-2024,CUST1172,Suresh Reddy,Male,34,Coimbatore,South,Electronics,Webcam,1,1800,0.2,1440,1212.62,227.38,Cash on Delivery
ORD100878,21-10-2024,CUST1261,Sanjay Chatterjee,Male,34,Kochi,South,Electronics,Bluetooth Speaker,2,2030,0.05,3857,3068.56,788.44,Cash on Delivery
ORD100879,22-10-2024,CUST1064,Anita Verma,Female,43,Guwahati,East,Home & Kitchen,Storage Containers Set,2,580,0.15,986,880.35,105.65,Cash on Delivery
ORD100880,22-10-2024,CUST1224,Neha Malhotra,Female,29,Guwahati,East,Electronics,Bluetooth Speaker,2,1940,0.2,3104,2716.84,387.16,Debit Card
ORD100881,22-10-2024,CUST1305,Pooja Kapoor,Female,36,Chandigarh,North,Beauty & Personal Care,Trimmer,3,1390,0.05,3961.5,3050.1,911.4,Debit Card
ORD100882,23-10-2024,CUST1038,Sneha Bose,Female,20,Lucknow,North,Electronics,Bluetooth Speaker,1,2030,0,2030,1340.13,689.87,Credit Card
ORD100883,23-10-2024,CUST1287,Nikhil Pillai,Male,41,Bengaluru,South,Clothing,Women's Kurti,5,960,0.15,4080,3609.97,470.03,Credit Card
ORD100884,24-10-2024,CUST1345,Amit Joshi,Male,37,Hyderabad,South,Clothing,Women's Kurti,3,870,0,2610,1711.54,898.46,UPI
ORD100885,26-10-2024,CUST1164,Ravi Reddy,Male,45,Ahmedabad,West,Beauty & Personal Care,Trimmer,1,1240,0.05,1178,915.95,262.05,UPI
ORD100886,26-10-2024,CUST1184,Sanjay Singh,Male,32,Patna,East,Beauty & Personal Care,Face Wash,4,266,0,1064,770.75,293.25,Debit Card
ORD100887,26-10-2024,CUST1197,Pooja Malhotra,Female,36,Hyderabad,South,Office Supplies,Office Chair,1,4940,0.15,4199,3211.87,987.13,Net Banking
ORD100888,26-10-2024,CUST1271,Gaurav Singh,Male,19,Guwahati,East,Clothing,Winter Jacket,1,3060,0.05,2907,2210.33,696.67,Net Banking
ORD100889,27-10-2024,CUST1115,Sanjay Rao,Male,38,Ahmedabad,West,Clothing,Men's T-Shirt,2,483,0.1,869.4,701.74,167.66,UPI
ORD100890,27-10-2024,CUST1293,Bhavna Pillai,Female,44,Hyderabad,South,Electronics,Earbuds,2,2410,0,4820,3396.28,1423.72,Debit Card
ORD100891,27-10-2024,CUST1274,Pooja Joshi,Female,24,Kochi,South,Clothing,Winter Jacket,2,3140,0.05,5966,4213.92,1752.08,UPI
ORD100892,27-10-2024,CUST1176,Kavita Das,Female,35,Mumbai,West,Sports & Fitness,Dumbbell Set,1,1860,0.1,1674,1182.7,491.3,Cash on Delivery
ORD100893,29-10-2024,CUST1166,Rekha Malhotra,Female,44,Mumbai,West,Beauty & Personal Care,Perfume,1,1690,0.1,1521,1029.56,491.44,UPI
ORD100894,31-10-2024,CUST1089,Suresh Joshi,Male,40,Patna,East,Clothing,Formal Shirt,2,1150,0.2,1840,1585.45,254.55,Debit Card
ORD100895,31-10-2024,CUST1024,Shweta Chatterjee,Female,29,Kochi,South,Electronics,Webcam,2,1760,0,3520,2223.76,1296.24,UPI
ORD100896,31-10-2024,CUST1225,Anjali Bose,Female,46,Kolkata,East,Home & Kitchen,LED Table Lamp,2,770,0,1540,1032.36,507.64,Credit Card
ORD100897,01-11-2024,CUST1168,Vikram Kapoor,Male,32,Kochi,South,Electronics,USB-C Charger,4,800,0.05,3040,2287.79,752.21,UPI
ORD100898,02-11-2024,CUST1206,Anjali Singh,Female,40,Jaipur,North,Office Supplies,Ballpoint Pen Set,1,144,0.05,136.8,95.97,40.83,UPI
ORD100899,03-11-2024,CUST1347,Shweta Bose,Female,19,Pune,West,Clothing,Denim Jeans,5,1430,0,7150,5436.9,1713.1,UPI
ORD100900,03-11-2024,CUST1182,Rajesh Rao,Male,23,Ahmedabad,West,Beauty & Personal Care,Perfume,3,1530,0.1,4131,2821.55,1309.45,Debit Card
ORD100901,04-11-2024,CUST1296,Kiran Nair,Female,44,Patna,East,Electronics,Smartwatch,2,3760,0.05,7144,5131.54,2012.46,Credit Card
ORD100902,05-11-2024,CUST1239,Anita Das,Female,44,Kochi,South,Beauty & Personal Care,Face Wash,1,256,0.15,217.6,172.34,45.26,UPI
ORD100903,06-11-2024,CUST1034,Manoj Patel,Male,44,Mumbai,West,Clothing,Denim Jeans,1,1550,0.05,1472.5,1176.8,295.7,UPI
ORD100904,07-11-2024,CUST1079,Ritu Shah,Female,18,Chandigarh,North,Electronics,Bluetooth Speaker,2,2050,0,4100,3107.57,992.43,Credit Card
ORD100905,07-11-2024,CUST1144,Manoj Nair,Male,37,Ahmedabad,West,Beauty & Personal Care,Trimmer,4,1300,0.2,4160,3162.04,997.96,Debit Card
ORD100906,07-11-2024,CUST1056,Vijay Malhotra,Male,25,Delhi,North,Office Supplies,Desk Organizer,2,730,0.05,1387,1118.42,268.58,Debit Card
ORD100907,07-11-2024,CUST1080,Divya Iyer,Female,32,Guwahati,East,Clothing,Sports Shoes,2,2100,0.1,3780,3172.16,607.84,Net Banking
ORD100908,07-11-2024,CUST1157,Kavita Pillai,Female,40,Chennai,South,Beauty & Personal Care,Trimmer,1,1310,0.05,1244.5,981.3,263.2,UPI
ORD100909,08-11-2024,CUST1306,Ashok Nair,Male,49,Delhi,North,Sports & Fitness,Yoga Mat,1,610,0,610,404.75,205.25,Cash on Delivery
ORD100910,08-11-2024,CUST1078,Suresh Bose,Male,36,Lucknow,North,Electronics,Wireless Mouse,2,620,0.1,1116,788.93,327.07,Debit Card
ORD100911,09-11-2024,CUST1195,Anil Kumar,Male,39,Ahmedabad,West,Clothing,Formal Shirt,1,1100,0.1,990,747.52,242.48,UPI
ORD100912,09-11-2024,CUST1186,Ritu Kapoor,Female,40,Patna,East,Sports & Fitness,Resistance Bands,1,514,0,514,322.39,191.61,UPI
ORD100913,09-11-2024,CUST1203,Aarti Malhotra,Female,46,Chennai,South,Home & Kitchen,Non-stick Pan,1,970,0,970,650.89,319.11,UPI
ORD100914,09-11-2024,CUST1261,Sanjay Chatterjee,Male,34,Kochi,South,Electronics,Earbuds,2,2570,0,5140,3587.77,1552.23,UPI
ORD100915,10-11-2024,CUST1221,Divya Shah,Female,18,Lucknow,North,Office Supplies,Ballpoint Pen Set,2,143,0.1,257.4,208,49.4,UPI
ORD100916,10-11-2024,CUST1067,Rajesh Singh,Male,46,Bengaluru,South,Home & Kitchen,Blender,1,2150,0.15,1827.5,1486.23,341.27,Credit Card
ORD100917,10-11-2024,CUST1072,Nikhil Shah,Male,34,Delhi,North,Office Supplies,Notebook Pack,2,195,0.1,351,286.73,64.27,Debit Card
ORD100918,10-11-2024,CUST1308,Shweta Nair,Female,41,Patna,East,Beauty & Personal Care,Perfume,5,1630,0,8150,5702.5,2447.5,Credit Card
ORD100919,16-11-2024,CUST1295,Suresh Bose,Male,27,Chandigarh,North,Office Supplies,Ballpoint Pen Set,1,148,0.15,125.8,114.05,11.75,Cash on Delivery
ORD100920,17-11-2024,CUST1343,Shweta Verma,Female,29,Kochi,South,Office Supplies,Whiteboard,2,1310,0,2620,1660.72,959.28,Credit Card
ORD100921,17-11-2024,CUST1085,Arjun Bose,Male,29,Pune,West,Home & Kitchen,Non-stick Pan,3,960,0,2880,1961.92,918.08,Net Banking
ORD100922,18-11-2024,CUST1284,Karan Iyer,Male,58,Pune,West,Home & Kitchen,Storage Containers Set,3,620,0.1,1674,1343.71,330.29,Cash on Delivery
ORD100923,21-11-2024,CUST1265,Priya Shah,Female,21,Coimbatore,South,Clothing,Sports Shoes,2,2270,0.05,4313,3074.53,1238.47,Credit Card
ORD100924,21-11-2024,CUST1261,Sanjay Chatterjee,Male,34,Kochi,South,Home & Kitchen,Blender,2,2150,0.1,3870,3151.15,718.85,UPI
ORD100925,22-11-2024,CUST1050,Suresh Singh,Male,38,Patna,East,Electronics,Power Bank,3,1290,0,3870,2375.77,1494.23,UPI
ORD100926,22-11-2024,CUST1276,Nikhil Gupta,Male,37,Chandigarh,North,Clothing,Women's Kurti,3,870,0.15,2218.5,1871.27,347.23,Credit Card
ORD100927,23-11-2024,CUST1007,Rohit Mehta,Male,43,Delhi,North,Beauty & Personal Care,Skincare Kit,5,1930,0.05,9167.5,5857.74,3309.76,Credit Card
ORD100928,24-11-2024,CUST1058,Karan Agarwal,Male,38,Guwahati,East,Electronics,Earbuds,2,2500,0.05,4750,3403.82,1346.18,UPI
ORD100929,24-11-2024,CUST1279,Ajay Reddy,Male,30,Bengaluru,South,Clothing,Sports Shoes,4,2350,0.05,8930,6244.25,2685.75,Credit Card
ORD100930,24-11-2024,CUST1257,Kavita Reddy,Female,27,Lucknow,North,Home & Kitchen,Cushion Cover Set,2,415,0,830,529.77,300.23,Net Banking
ORD100931,25-11-2024,CUST1308,Shweta Nair,Female,41,Patna,East,Home & Kitchen,Non-stick Pan,1,900,0.05,855,582.81,272.19,Cash on Delivery
ORD100932,25-11-2024,CUST1336,Ravi Pillai,Male,25,Chandigarh,North,Electronics,Power Bank,2,1230,0,2460,1910.2,549.8,UPI
ORD100933,25-11-2024,CUST1081,Anita Gupta,Female,38,Patna,East,Sports & Fitness,Dumbbell Set,3,1940,0.15,4947,3762.18,1184.82,Net Banking
ORD100934,26-11-2024,CUST1105,Pooja Das,Female,39,Hyderabad,South,Office Supplies,Desk Organizer,1,730,0.1,657,490.03,166.97,Debit Card
ORD100935,26-11-2024,CUST1038,Sneha Bose,Female,20,Lucknow,North,Office Supplies,Office Chair,5,5020,0,25100,16857.51,8242.49,Debit Card
ORD100936,26-11-2024,CUST1148,Meena Joshi,Female,40,Jaipur,North,Home & Kitchen,Cushion Cover Set,3,383,0,1149,801.09,347.91,Cash on Delivery
ORD100937,27-11-2024,CUST1064,Anita Verma,Female,43,Guwahati,East,Sports & Fitness,Yoga Mat,2,630,0,1260,960.02,299.98,UPI
ORD100938,27-11-2024,CUST1241,Shweta Patel,Female,33,Jaipur,North,Office Supplies,Ballpoint Pen Set,1,146,0.15,124.1,88.16,35.94,Net Banking
ORD100939,28-11-2024,CUST1266,Vijay Malhotra,Male,52,Hyderabad,South,Office Supplies,Ballpoint Pen Set,2,150,0.1,270,200.15,69.85,UPI
ORD100940,29-11-2024,CUST1314,Kiran Mehta,Female,49,Jaipur,North,Sports & Fitness,Dumbbell Set,1,1840,0,1840,1158.9,681.1,Cash on Delivery
ORD100941,29-11-2024,CUST1333,Gaurav Kapoor,Male,27,Kolkata,East,Clothing,Men's T-Shirt,1,474,0,474,287.53,186.47,Net Banking
ORD100942,30-11-2024,CUST1229,Ashok Verma,Male,42,Lucknow,North,Beauty & Personal Care,Trimmer,1,1270,0,1270,804.62,465.38,Debit Card
ORD100943,01-12-2024,CUST1290,Pooja Rao,Female,32,Bhubaneswar,East,Clothing,Men's T-Shirt,2,515,0,1030,791.57,238.43,Cash on Delivery
ORD100944,02-12-2024,CUST1279,Ajay Reddy,Male,30,Bengaluru,South,Clothing,Sports Shoes,3,2320,0,6960,4438.27,2521.73,Credit Card
ORD100945,02-12-2024,CUST1148,Meena Joshi,Female,40,Jaipur,North,Office Supplies,Desk Organizer,1,720,0.05,684,554.77,129.23,UPI
ORD100946,02-12-2024,CUST1159,Shalini Gupta,Female,42,Chennai,South,Clothing,Formal Shirt,1,1060,0.1,954,642.62,311.38,Net Banking
ORD100947,03-12-2024,CUST1093,Rajesh Verma,Male,31,Guwahati,East,Home & Kitchen,Cushion Cover Set,1,415,0,415,276.93,138.07,Debit Card
ORD100948,03-12-2024,CUST1135,Shalini Iyer,Female,52,Patna,East,Beauty & Personal Care,Face Wash,1,268,0,268,167.98,100.02,Credit Card
ORD100949,04-12-2024,CUST1051,Nisha Agarwal,Female,30,Bhubaneswar,East,Beauty & Personal Care,Skincare Kit,3,1870,0.05,5329.5,4006.8,1322.7,UPI
ORD100950,06-12-2024,CUST1176,Kavita Das,Female,35,Mumbai,West,Electronics,Laptop Stand,1,1310,0,1310,851.27,458.73,UPI
ORD100951,06-12-2024,CUST1169,Preeti Pillai,Female,26,Kochi,South,Clothing,Sports Shoes,1,2110,0,2110,1326.6,783.4,Credit Card
ORD100952,07-12-2024,CUST1091,Priya Patel,Female,45,Coimbatore,South,Office Supplies,Whiteboard,1,1250,0.1,1125,830.23,294.77,UPI
ORD100953,08-12-2024,CUST1146,Kunal Kumar,Male,21,Bengaluru,South,Office Supplies,Ballpoint Pen Set,2,160,0.1,288,209.96,78.04,Net Banking
ORD100954,08-12-2024,CUST1307,Preeti Joshi,Female,28,Delhi,North,Office Supplies,Desk Organizer,1,750,0,750,466.39,283.61,Net Banking
ORD100955,08-12-2024,CUST1153,Manoj Bose,Male,37,Patna,East,Electronics,Wireless Mouse,3,600,0.05,1710,1139.44,570.56,Debit Card
ORD100956,09-12-2024,CUST1270,Kiran Joshi,Female,50,Patna,East,Sports & Fitness,Dumbbell Set,1,1900,0,1900,1175.76,724.24,Credit Card
ORD100957,09-12-2024,CUST1038,Sneha Bose,Female,20,Lucknow,North,Home & Kitchen,Storage Containers Set,1,570,0,570,422.28,147.72,Net Banking
ORD100958,09-12-2024,CUST1103,Gaurav Sharma,Male,26,Chandigarh,North,Beauty & Personal Care,Face Wash,1,253,0.05,240.35,166.61,73.74,Debit Card
ORD100959,10-12-2024,CUST1067,Rajesh Singh,Male,46,Bengaluru,South,Home & Kitchen,Blender,1,2260,0.2,1808,1708.31,99.69,Credit Card
ORD100960,10-12-2024,CUST1279,Ajay Reddy,Male,30,Bengaluru,South,Clothing,Sports Shoes,3,2340,0.05,6669,4240.39,2428.61,UPI
ORD100961,11-12-2024,CUST1332,Sneha Agarwal,Female,35,Delhi,North,Clothing,Sports Shoes,2,2110,0.05,4009,2594.08,1414.92,Cash on Delivery
ORD100962,12-12-2024,CUST1281,Neha Kumar,Female,42,Chennai,South,Electronics,Webcam,2,1730,0,3460,2618.26,841.74,Credit Card
ORD100963,13-12-2024,CUST1043,Sanjay Nair,Male,31,Ahmedabad,West,Electronics,Power Bank,1,1160,0,1160,849.34,310.66,Net Banking
ORD100964,13-12-2024,CUST1331,Deepak Patel,Male,25,Bhubaneswar,East,Home & Kitchen,Blender,1,2120,0,2120,1383.93,736.07,UPI
ORD100965,13-12-2024,CUST1115,Sanjay Rao,Male,38,Ahmedabad,West,Home & Kitchen,LED Table Lamp,2,730,0,1460,1132.39,327.61,Credit Card
ORD100966,13-12-2024,CUST1140,Amit Iyer,Male,37,Kolkata,East,Clothing,Formal Shirt,1,1060,0.1,954,645.79,308.21,UPI
ORD100967,13-12-2024,CUST1060,Rajesh Sharma,Male,29,Kolkata,East,Office Supplies,Office Chair,3,4780,0.2,11472,11104.87,367.13,Cash on Delivery
ORD100968,14-12-2024,CUST1248,Divya Chatterjee,Female,54,Guwahati,East,Office Supplies,Whiteboard,1,1400,0.15,1190,996.9,193.1,Debit Card
ORD100969,14-12-2024,CUST1179,Ajay Das,Male,64,Guwahati,East,Home & Kitchen,Water Bottle,4,287,0,1148,707.82,440.18,Cash on Delivery
ORD100970,14-12-2024,CUST1247,Nisha Iyer,Female,27,Bhubaneswar,East,Clothing,Men's T-Shirt,1,526,0.15,447.1,326.98,120.12,UPI
ORD100971,15-12-2024,CUST1276,Nikhil Gupta,Male,37,Chandigarh,North,Sports & Fitness,Football,2,740,0.1,1332,960.45,371.55,UPI
ORD100972,15-12-2024,CUST1090,Sanjay Patel,Male,36,Jaipur,North,Electronics,Earbuds,1,2670,0,2670,1966.97,703.03,Net Banking
ORD100973,15-12-2024,CUST1047,Ravi Nair,Male,46,Chennai,South,Office Supplies,Office Chair,1,5350,0.05,5082.5,3356.78,1725.72,UPI
ORD100974,16-12-2024,CUST1072,Nikhil Shah,Male,34,Delhi,North,Sports & Fitness,Resistance Bands,2,537,0.1,966.6,778.9,187.7,Cash on Delivery
ORD100975,17-12-2024,CUST1082,Anita Sharma,Female,51,Coimbatore,South,Office Supplies,Whiteboard,2,1400,0,2800,2037.56,762.44,UPI
ORD100976,18-12-2024,CUST1011,Sandeep Das,Male,29,Kochi,South,Electronics,USB-C Charger,3,820,0,2460,1562.34,897.66,UPI
ORD100977,18-12-2024,CUST1075,Ritu Patel,Female,44,Bhubaneswar,East,Beauty & Personal Care,Shampoo,1,332,0,332,200.79,131.21,Credit Card
ORD100978,18-12-2024,CUST1056,Vijay Malhotra,Male,25,Delhi,North,Home & Kitchen,Cushion Cover Set,1,400,0,400,265.95,134.05,UPI
ORD100979,18-12-2024,CUST1051,Nisha Agarwal,Female,30,Bhubaneswar,East,Office Supplies,Desk Organizer,1,700,0.05,665,488.42,176.58,UPI
ORD100980,19-12-2024,CUST1328,Priya Malhotra,Female,41,Ahmedabad,West,Beauty & Personal Care,Trimmer,2,1250,0,2500,1753.53,746.47,UPI
ORD100981,21-12-2024,CUST1207,Nisha Rao,Female,40,Hyderabad,South,Home & Kitchen,Cushion Cover Set,2,425,0.1,765,579.51,185.49,Credit Card
ORD100982,21-12-2024,CUST1051,Nisha Agarwal,Female,30,Bhubaneswar,East,Home & Kitchen,LED Table Lamp,3,800,0.1,2160,1677.97,482.03,UPI
ORD100983,21-12-2024,CUST1199,Sneha Shah,Female,22,Pune,West,Electronics,USB-C Charger,2,820,0.1,1476,1209.79,266.21,Credit Card
ORD100984,22-12-2024,CUST1285,Gaurav Pillai,Male,18,Delhi,North,Clothing,Denim Jeans,3,1450,0.2,3480,3021.62,458.38,Net Banking
ORD100985,23-12-2024,CUST1284,Karan Iyer,Male,58,Pune,West,Home & Kitchen,Storage Containers Set,2,580,0.2,928,717.28,210.72,UPI
ORD100986,25-12-2024,CUST1311,Priya Patel,Female,47,Lucknow,North,Electronics,Smartwatch,3,3440,0,10320,7867.11,2452.89,Credit Card
ORD100987,27-12-2024,CUST1078,Suresh Bose,Male,36,Lucknow,North,Clothing,Women's Kurti,3,870,0.1,2349,1816.62,532.38,Debit Card
ORD100988,27-12-2024,CUST1004,Sandeep Agarwal,Male,32,Bengaluru,South,Electronics,Laptop Stand,1,1320,0.2,1056,886.33,169.67,UPI
ORD100989,27-12-2024,CUST1227,Shalini Agarwal,Female,23,Pune,West,Sports & Fitness,Resistance Bands,4,497,0.15,1689.8,1538.13,151.67,UPI
ORD100990,27-12-2024,CUST1197,Pooja Malhotra,Female,36,Hyderabad,South,Electronics,Power Bank,1,1180,0,1180,780.66,399.34,UPI
ORD100991,28-12-2024,CUST1091,Priya Patel,Female,45,Coimbatore,South,Home & Kitchen,Water Bottle,1,319,0.05,303.05,194.74,108.31,UPI
ORD100992,28-12-2024,CUST1334,Rajesh Das,Male,45,Coimbatore,South,Home & Kitchen,Water Bottle,4,317,0.05,1204.6,814.86,389.74,UPI
ORD100993,28-12-2024,CUST1231,Priya Kumar,Female,37,Patna,East,Clothing,Denim Jeans,1,1530,0,1530,1018.92,511.08,Credit Card
ORD100994,28-12-2024,CUST1107,Rohit Agarwal,Male,36,Kolkata,East,Beauty & Personal Care,Skincare Kit,5,1970,0,9850,6094.59,3755.41,UPI
ORD100995,29-12-2024,CUST1015,Manoj Joshi,Male,28,Chandigarh,North,Electronics,Power Bank,1,1190,0,1190,903.2,286.8,UPI
ORD100996,29-12-2024,CUST1335,Deepak Patel,Male,33,Ahmedabad,West,Electronics,Smartwatch,2,3480,0.2,5568,5005.15,562.85,Debit Card
ORD100997,30-12-2024,CUST1230,Pooja Malhotra,Female,26,Delhi,North,Electronics,Webcam,1,1920,0.15,1632,1319.28,312.72,UPI
ORD100998,30-12-2024,CUST1161,Priya Rao,Female,43,Coimbatore,South,Electronics,USB-C Charger,3,830,0,2490,1859.2,630.8,UPI
ORD100999,30-12-2024,CUST1045,Rahul Gupta,Male,27,Pune,West,Electronics,Webcam,1,1830,0.05,1738.5,1196.8,541.7,UPI
ORD101000,31-12-2024,CUST1102,Shweta Reddy,Female,31,Chennai,South,Electronics,Bluetooth Speaker,2,2100,0.05,3990,2831.35,1158.65,UPI
